2018-717,Round of 32,5,12,Horacio Zeballos,z184,horacio-zeballos,Yoshihito Nishioka,n732,yoshihito-nishioka,,Q,61 62,2,0,12,3,0,0,2018-717-z184-n732,/en/scores/2018/717/MS021/match-stats?isLive=False
2018-717,2nd Round Qualifying,6,1,Denis Kudla,kb09,denis-kudla,Mitchell Krueger,kc12,mitchell-krueger,2,,63 75,2,0,13,8,0,0,2018-717-kb09-kc12,/en/scores/2018/717/QS005/match-stats?isLive=False
2018-717,2nd Round Qualifying,6,2,Yoshihito Nishioka,n732,yoshihito-nishioka,Bradley Klahn,ka98,bradley-klahn,WC,5,62 60,2,0,12,2,0,0,2018-717-n732-ka98,/en/scores/2018/717/QS004/match-stats?isLive=False
2018-717,2nd Round Qualifying,6,3,Miomir Kecmanovic,ki95,miomir-kecmanovic,Dennis Novikov,n674,dennis-novikov,,6,64 57 63,2,1,17,14,0,0,2018-717-ki95-n674,/en/scores/2018/717/QS007/match-stats?isLive=False
2018-717,2nd Round Qualifying,6,4,Stefan Kozlov,ke64,stefan-kozlov,Akira Santillan,sq80,akira-santillan,,7,62 60,2,0,12,2,0,0,2018-717-ke64-sq80,/en/scores/2018/717/QS006/match-stats?isLive=False
2018-717,1st Round Qualifying,7,1,Yoshihito Nishioka,n732,yoshihito-nishioka,Cameron Norrie,n771,cameron-norrie,WC,1,61 64,2,0,12,5,0,0,2018-717-n732-n771,/en/scores/2018/717/QS008/match-stats?isLive=False
2018-717,1st Round Qualifying,7,2,Denis Kudla,kb09,denis-kudla,Reilly Opelka,o522,reilly-opelka,2,,64 63,2,0,12,7,0,0,2018-717-kb09-o522,/en/scores/2018/717/QS010/match-stats?isLive=False
2018-717,1st Round Qualifying,7,3,Stefan Kozlov,ke64,stefan-kozlov,Thomaz Bellucci,bd20,thomaz-bellucci,,3,67(3) 63 76(5),2,1,19,16,1,1,2018-717-ke64-bd20,/en/scores/2018/717/QS012/match-stats?isLive=False
2018-717,1st Round Qualifying,7,4,Miomir Kecmanovic,ki95,miomir-kecmanovic,Michael Mmoh,mp01,michael-mmoh,,4,61 76(4),2,0,13,7,1,0,2018-717-ki95-mp01,/en/scores/2018/717/QS014/match-stats?isLive=False
2018-717,1st Round Qualifying,7,5,Bradley Klahn,ka98,bradley-klahn,Christopher Eubanks,e865,christopher-eubanks,5,WC,76(7) 46 76(4),2,1,18,18,2,0,2018-717-ka98-e865,/en/scores/2018/717/QS009/match-stats?isLive=False
2018-717,1st Round Qualifying,7,6,Dennis Novikov,n674,dennis-novikov,Evan King,kb37,evan-king,6,,75 67(2) 64,2,1,19,16,0,1,2018-717-n674-kb37,/en/scores/2018/717/QS015/match-stats?isLive=False
2018-717,1st Round Qualifying,7,7,Akira Santillan,sq80,akira-santillan,Dominik Koepfer,ke73,dominik-koepfer,7,AL,64 63,2,0,12,7,0,0,2018-717-sq80-ke73,/en/scores/2018/717/QS013/match-stats?isLive=False
2018-717,1st Round Qualifying,7,8,Mitchell Krueger,kc12,mitchell-krueger,Darian King,kc86,darian-king,,8,75 63,2,0,13,8,0,0,2018-717-kc12-kc86,/en/scores/2018/717/QS011/match-stats?isLive=False
2018-360,Finals,1,1,Pablo Andujar,a596,pablo-andujar,Kyle Edmund,e831,kyle-edmund,PR,2,62 62,2,0,12,4,0,0,2018-360-a596-e831,/en/scores/2018/360/MS001/match-stats?isLive=False
2018-360,Semi-Finals,2,1,Kyle Edmund,e831,kyle-edmund,Richard Gasquet,g628,richard-gasquet,2,4,63 64,2,0,12,7,0,0,2018-360-e831-g628,/en/scores/2018/360/MS003/match-stats?isLive=False
2018-360,Semi-Finals,2,2,Pablo Andujar,a596,pablo-andujar,Joao Sousa,sh90,joao-sousa,PR,,64 64,2,0,12,8,0,0,2018-360-a596-sh90,/en/scores/2018/360/MS002/match-stats?isLive=False
2018-360,Quarter-Finals,3,1,Kyle Edmund,e831,kyle-edmund,Malek Jaziri,j267,malek-jaziri,2,WC,62 61,2,0,12,3,0,0,2018-360-e831-j267,/en/scores/2018/360/MS007/match-stats?isLive=False
2018-360,Quarter-Finals,3,2,Richard Gasquet,g628,richard-gasquet,Gilles Simon,sd32,gilles-simon,4,,62 76(4),2,0,13,8,1,0,2018-360-g628-sd32,/en/scores/2018/360/MS006/match-stats?isLive=False
2018-360,Quarter-Finals,3,3,Pablo Andujar,a596,pablo-andujar,Alexey Vatutin,v717,alexey-vatutin,PR,Q,64 57 63,2,1,17,14,0,0,2018-360-a596-v717,/en/scores/2018/360/MS004/match-stats?isLive=False
2018-360,Quarter-Finals,3,4,Joao Sousa,sh90,joao-sousa,Nikoloz Basilashvili,bg23,nikoloz-basilashvili,,,62 46 61,2,1,16,9,0,0,2018-360-sh90-bg23,/en/scores/2018/360/MS005/match-stats?isLive=False
2018-360,Round of 16,4,1,Alexey Vatutin,v717,alexey-vatutin,Albert Ramos-Vinolas,r772,albert-ramos-vinolas,Q,1,76(4) 62,2,0,13,8,1,0,2018-360-v717-r772,/en/scores/2018/360/MS008/match-stats?isLive=False
2018-360,Round of 16,4,2,Kyle Edmund,e831,kyle-edmund,Radu Albot,a829,radu-albot,2,,62 64,2,0,12,6,0,0,2018-360-e831-a829,/en/scores/2018/360/MS015/match-stats?isLive=False
2018-360,Round of 16,4,3,Richard Gasquet,g628,richard-gasquet,Guillermo Garcia-Lopez,g476,guillermo-garcia-lopez,4,,62 64,2,0,12,6,0,0,2018-360-g628-g476,/en/scores/2018/360/MS013/match-stats?isLive=False
2018-360,Round of 16,4,4,Malek Jaziri,j267,malek-jaziri,Mischa Zverev,z168,mischa-zverev,WC,8,62 64,2,0,12,6,0,0,2018-360-j267-z168,/en/scores/2018/360/MS014/match-stats?isLive=False
2018-360,Round of 16,4,5,Pablo Andujar,a596,pablo-andujar,Andrea Arnaboldi,a622,andrea-arnaboldi,PR,Q,60 62,2,0,12,2,0,0,2018-360-a596-a622,/en/scores/2018/360/MS009/match-stats?isLive=False
2018-360,Round of 16,4,6,Nikoloz Basilashvili,bg23,nikoloz-basilashvili,Lamine Ouahab,o207,lamine-ouahab,,WC,76(5) 57 63,2,1,18,16,1,0,2018-360-bg23-o207,/en/scores/2018/360/MS010/match-stats?isLive=False
2018-360,Round of 16,4,7,Gilles Simon,sd32,gilles-simon,Roberto Carballes Baena,cf59,roberto-carballes-baena,,,75 61,2,0,13,6,0,0,2018-360-sd32-cf59,/en/scores/2018/360/MS012/match-stats?isLive=False
2018-360,Round of 16,4,8,Joao Sousa,sh90,joao-sousa,Mirza Basic,be67,mirza-basic,,,63 36 64,2,1,15,13,0,0,2018-360-sh90-be67,/en/scores/2018/360/MS011/match-stats?isLive=False
2018-360,Round of 32,5,1,Albert Ramos-Vinolas,r772,albert-ramos-vinolas,Amine Ahouda,af32,amine-ahouda,1,WC,61 62,2,0,12,3,0,0,2018-360-r772-af32,/en/scores/2018/360/MS016/match-stats?isLive=False
2018-360,Round of 32,5,2,Kyle Edmund,e831,kyle-edmund,Jiri Vesely,v708,jiri-vesely,2,,50 (RET),1,0,5,0,0,0,2018-360-e831-v708,/en/scores/2018/360/MS031/match-stats?isLive=False
2018-360,Round of 32,5,3,Lamine Ouahab,o207,lamine-ouahab,Philipp Kohlschreiber,k435,philipp-kohlschreiber,WC,3,26 60 76(3),2,1,15,12,1,0,2018-360-o207-k435,/en/scores/2018/360/MS020/match-stats?isLive=False
2018-360,Round of 32,5,4,Richard Gasquet,g628,richard-gasquet,Thomas Fabbiano,f586,thomas-fabbiano,4,,61 76(2),2,0,13,7,1,0,2018-360-g628-f586,/en/scores/2018/360/MS027/match-stats?isLive=False
2018-360,Round of 32,5,5,Mirza Basic,be67,mirza-basic,Robin Haase,h756,robin-haase,,5,46 64 75,2,1,17,15,0,0,2018-360-be67-h756,/en/scores/2018/360/MS023/match-stats?isLive=False
2018-360,Round of 32,5,6,Gilles Simon,sd32,gilles-simon,Benoit Paire,pd31,benoit-paire,,6,62 67(1) 76(5),2,1,19,15,1,1,2018-360-sd32-pd31,/en/scores/2018/360/MS024/match-stats?isLive=False
2018-360,Round of 32,5,7,Andrea Arnaboldi,a622,andrea-arnaboldi,Alexandr Dolgopolov,d801,alexandr-dolgopolov,Q,7,62 63,2,0,12,5,0,0,2018-360-a622-d801,/en/scores/2018/360/MS019/match-stats?isLive=False
2018-360,Round of 32,5,8,Mischa Zverev,z168,mischa-zverev,Paolo Lorenzi,l503,paolo-lorenzi,8,,63 64,2,0,12,7,0,0,2018-360-z168-l503,/en/scores/2018/360/MS028/match-stats?isLive=False
2018-360,Round of 32,5,9,Radu Albot,a829,radu-albot,Andreas Seppi,sa93,andreas-seppi,,,16 63 60,2,1,13,9,0,0,2018-360-a829-sa93,/en/scores/2018/360/MS030/match-stats?isLive=False
2018-360,Round of 32,5,10,Pablo Andujar,a596,pablo-andujar,Ilya Ivashka,i305,ilya-ivashka,PR,LL,63 75,2,0,13,8,0,0,2018-360-a596-i305,/en/scores/2018/360/MS018/match-stats?isLive=False
2018-360,Round of 32,5,11,Nikoloz Basilashvili,bg23,nikoloz-basilashvili,Matteo Berrettini,bk40,matteo-berrettini,,,76(2) 64,2,0,13,10,1,0,2018-360-bg23-bk40,/en/scores/2018/360/MS021/match-stats?isLive=False
2018-360,Round of 32,5,12,Roberto Carballes Baena,cf59,roberto-carballes-baena,Maximilian Marterer,mn13,maximilian-marterer,,,63 61,2,0,12,4,0,0,2018-360-cf59-mn13,/en/scores/2018/360/MS025/match-stats?isLive=False
2018-360,Round of 32,5,13,Guillermo Garcia-Lopez,g476,guillermo-garcia-lopez,Calvin Hemery,hb48,calvin-hemery-,,Q,62 62,2,0,12,4,0,0,2018-360-g476-hb48,/en/scores/2018/360/MS026/match-stats?isLive=False
2018-360,Round of 32,5,14,Malek Jaziri,j267,malek-jaziri,Marton Fucsovics,f724,marton-fucsovics,WC,,16 64 62,2,1,13,12,0,0,2018-360-j267-f724,/en/scores/2018/360/MS029/match-stats?isLive=False
2018-360,Round of 32,5,15,Joao Sousa,sh90,joao-sousa,Pedro Martinez,mo44,pedro-martinez,,Q,75 75,2,0,14,10,0,0,2018-360-sh90-mo44,/en/scores/2018/360/MS022/match-stats?isLive=False
2018-360,Round of 32,5,16,Alexey Vatutin,v717,alexey-vatutin,Jan-Lennard Struff,sl28,jan-lennard-struff,Q,,36 63 62,2,1,15,11,0,0,2018-360-v717-sl28,/en/scores/2018/360/MS017/match-stats?isLive=False
2018-360,2nd Round Qualifying,6,1,Pedro Martinez,mo44,pedro-martinez,Ilya Ivashka,i305,ilya-ivashka,,1,75 75,2,0,14,10,0,0,2018-360-mo44-i305,/en/scores/2018/360/QS004/match-stats?isLive=False
2018-360,2nd Round Qualifying,6,2,Alexey Vatutin,v717,alexey-vatutin,Alex de Minaur,dh58,alex-de-minaur,5,2,64 46 64,2,1,16,14,0,0,2018-360-v717-dh58,/en/scores/2018/360/QS005/match-stats?isLive=False
2018-360,2nd Round Qualifying,6,3,Calvin Hemery,hb48,calvin-hemery-,Tommy Robredo,r419,tommy-robredo,3,6,62 46 62,2,1,16,10,0,0,2018-360-hb48-r419,/en/scores/2018/360/QS006/match-stats?isLive=False
2018-360,2nd Round Qualifying,6,4,Andrea Arnaboldi,a622,andrea-arnaboldi,Noah Rubin,rc96,noah-rubin,,,63 36 63,2,1,15,12,0,0,2018-360-a622-rc96,/en/scores/2018/360/QS007/match-stats?isLive=False
2018-360,1st Round Qualifying,7,1,Ilya Ivashka,i305,ilya-ivashka,Ismail Saadi,s0gj,ismail-saadi,1,WC,61 60,2,0,12,1,0,0,2018-360-i305-s0gj,/en/scores/2018/360/QS008/match-stats?isLive=False
2018-360,1st Round Qualifying,7,2,Alex de Minaur,dh58,alex-de-minaur,Geoffrey Blancaneaux,bu54,geoffrey-blancaneaux,2,WC,67(2) 75 30 (RET),2,1,16,12,0,1,2018-360-dh58-bu54,/en/scores/2018/360/QS010/match-stats?isLive=False
2018-360,1st Round Qualifying,7,3,Calvin Hemery,hb48,calvin-hemery-,Egor Gerasimov,gc89,egor-gerasimov,3,,64 62,2,0,12,6,0,0,2018-360-hb48-gc89,/en/scores/2018/360/QS012/match-stats?isLive=False
2018-360,1st Round Qualifying,7,4,Noah Rubin,rc96,noah-rubin,Corentin Moutet,mw02,corentin-moutet,,4,63 75,2,0,13,8,0,0,2018-360-rc96-mw02,/en/scores/2018/360/QS014/match-stats?isLive=False
2018-360,1st Round Qualifying,7,5,Alexey Vatutin,v717,alexey-vatutin,Enrique Lopez Perez,la93,enrique-lopez-perez,5,,63 62,2,0,12,5,0,0,2018-360-v717-la93,/en/scores/2018/360/QS011/match-stats?isLive=False
2018-360,1st Round Qualifying,7,6,Tommy Robredo,r419,tommy-robredo,Vincent Millot,me31,vincent-millot,6,,60 62,2,0,12,2,0,0,2018-360-r419-me31,/en/scores/2018/360/QS013/match-stats?isLive=False
2018-360,1st Round Qualifying,7,7,Andrea Arnaboldi,a622,andrea-arnaboldi,Salvatore Caruso,ce25,salvatore-caruso,,7,46 75 61,2,1,17,12,0,0,2018-360-a622-ce25,/en/scores/2018/360/QS015/match-stats?isLive=False
2018-360,1st Round Qualifying,7,8,Pedro Martinez,mo44,pedro-martinez,Ernests Gulbis,g858,ernests-gulbis,,8,62 16 63,2,1,13,11,0,0,2018-360-mo44-g858,/en/scores/2018/360/QS009/match-stats?isLive=False
2018-410,Finals,1,1,Rafael Nadal,n409,rafael-nadal,Kei Nishikori,n552,kei-nishikori,1,,63 62,2,0,12,5,0,0,2018-410-n409-n552,/en/scores/2018/410/MS001/match-stats?isLive=False
2018-410,Semi-Finals,2,1,Rafael Nadal,n409,rafael-nadal,Grigor Dimitrov,d875,grigor-dimitrov,1,4,64 61,2,0,12,5,0,0,2018-410-n409-d875,/en/scores/2018/410/MS002/match-stats?isLive=False
2018-410,Semi-Finals,2,2,Kei Nishikori,n552,kei-nishikori,Alexander Zverev,z355,alexander-zverev,,3,36 63 64,2,1,15,13,0,0,2018-410-n552-z355,/en/scores/2018/410/MS003/match-stats?isLive=False
2018-410,Quarter-Finals,3,1,Rafael Nadal,n409,rafael-nadal,Dominic Thiem,tb69,dominic-thiem,1,5,60 62,2,0,12,2,0,0,2018-410-n409-tb69,/en/scores/2018/410/MS004/match-stats?isLive=False
2018-410,Quarter-Finals,3,2,Kei Nishikori,n552,kei-nishikori,Marin Cilic,c977,marin-cilic,,2,64 67(1) 63,2,1,18,14,0,1,2018-410-n552-c977,/en/scores/2018/410/MS007/match-stats?isLive=False
2018-410,Quarter-Finals,3,3,Alexander Zverev,z355,alexander-zverev,Richard Gasquet,g628,richard-gasquet,3,,46 62 75,2,1,17,13,0,0,2018-410-z355-g628,/en/scores/2018/410/MS006/match-stats?isLive=False
2018-410,Quarter-Finals,3,4,Grigor Dimitrov,d875,grigor-dimitrov,David Goffin,gb88,david-goffin,4,6,64 76(5),2,0,13,10,1,0,2018-410-d875-gb88,/en/scores/2018/410/MS005/match-stats?isLive=False
2018-410,Round of 16,4,1,Rafael Nadal,n409,rafael-nadal,Karen Khachanov,ke29,karen-khachanov,1,,63 62,2,0,12,5,0,0,2018-410-n409-ke29,/en/scores/2018/410/MS008/match-stats?isLive=False
2018-410,Round of 16,4,2,Marin Cilic,c977,marin-cilic,Milos Raonic,r975,milos-raonic,2,14,(W/O),0,0,0,0,0,0,2018-410-c977-r975,
2018-410,Round of 16,4,3,Alexander Zverev,z355,alexander-zverev,Jan-Lennard Struff,sl28,jan-lennard-struff,3,,64 46 64,2,1,16,14,0,0,2018-410-z355-sl28,/en/scores/2018/410/MS013/match-stats?isLive=False
2018-410,Round of 16,4,4,Grigor Dimitrov,d875,grigor-dimitrov,Philipp Kohlschreiber,k435,philipp-kohlschreiber,4,,46 63 64,2,1,16,13,0,0,2018-410-d875-k435,/en/scores/2018/410/MS010/match-stats?isLive=False
2018-410,Round of 16,4,5,Dominic Thiem,tb69,dominic-thiem,Novak Djokovic,d643,novak-djokovic,5,9,67(2) 62 63,2,1,18,12,0,1,2018-410-tb69-d643,/en/scores/2018/410/MS009/match-stats?isLive=False
2018-410,Round of 16,4,6,David Goffin,gb88,david-goffin,Roberto Bautista Agut,bd06,roberto-bautista-agut,6,11,64 75,2,0,13,9,0,0,2018-410-gb88-bd06,/en/scores/2018/410/MS011/match-stats?isLive=False
2018-410,Round of 16,4,7,Richard Gasquet,g628,richard-gasquet,Mischa Zverev,z168,mischa-zverev,,,62 75,2,0,13,7,0,0,2018-410-g628-z168,/en/scores/2018/410/MS012/match-stats?isLive=False
2018-410,Round of 16,4,8,Kei Nishikori,n552,kei-nishikori,Andreas Seppi,sa93,andreas-seppi,,Q,60 26 63,2,1,14,9,0,0,2018-410-n552-sa93,/en/scores/2018/410/MS014/match-stats?isLive=False
2018-410,Round of 32,5,1,Rafael Nadal,n409,rafael-nadal,Aljaz Bedene,bh09,aljaz-bedene,1,,61 63,2,0,12,4,0,0,2018-410-n409-bh09,/en/scores/2018/410/MS016/match-stats?isLive=False
2018-410,Round of 32,5,2,Marin Cilic,c977,marin-cilic,Fernando Verdasco,v306,fernando-verdasco,2,,63 76(4),2,0,13,9,1,0,2018-410-c977-v306,/en/scores/2018/410/MS031/match-stats?isLive=False
2018-410,Round of 32,5,3,Alexander Zverev,z355,alexander-zverev,Gilles Muller,ma30,gilles-muller,3,,46 63 62,2,1,16,11,0,0,2018-410-z355-ma30,/en/scores/2018/410/MS027/match-stats?isLive=False
2018-410,Round of 32,5,4,Grigor Dimitrov,d875,grigor-dimitrov,Pierre-Hugues Herbert,h996,pierre-hugues-herbert,4,Q,36 62 64,2,1,15,12,0,0,2018-410-d875-h996,/en/scores/2018/410/MS020/match-stats?isLive=False
2018-410,Round of 32,5,5,Dominic Thiem,tb69,dominic-thiem,Andrey Rublev,re44,andrey-rublev,5,,57 75 75,2,1,19,17,0,0,2018-410-tb69-re44,/en/scores/2018/410/MS019/match-stats?isLive=False
2018-410,Round of 32,5,6,David Goffin,gb88,david-goffin,Stefanos Tsitsipas,te51,stefanos-tsitsipas,6,Q,76(4) 75,2,0,14,11,1,0,2018-410-gb88-te51,/en/scores/2018/410/MS023/match-stats?isLive=False
2018-410,Round of 32,5,7,Mischa Zverev,z168,mischa-zverev,Lucas Pouille,pf39,lucas-pouille,,7,26 61 76(3),2,1,15,13,1,0,2018-410-z168-pf39,/en/scores/2018/410/MS024/match-stats?isLive=False
2018-410,Round of 32,5,8,Novak Djokovic,d643,novak-djokovic,Borna Coric,cg80,borna-coric,9,,76(2) 75,2,0,14,11,1,0,2018-410-d643-cg80,/en/scores/2018/410/MS018/match-stats?isLive=False
2018-410,Round of 32,5,9,Richard Gasquet,g628,richard-gasquet,Diego Schwartzman,sm37,diego-schwartzman,,10,62 61,2,0,12,3,0,0,2018-410-g628-sm37,/en/scores/2018/410/MS025/match-stats?isLive=False
2018-410,Round of 32,5,10,Roberto Bautista Agut,bd06,roberto-bautista-agut,Feliciano Lopez,l397,feliciano-lopez,11,,63 76(5),2,0,13,9,1,0,2018-410-bd06-l397,/en/scores/2018/410/MS022/match-stats?isLive=False
2018-410,Round of 32,5,11,Jan-Lennard Struff,sl28,jan-lennard-struff,Fabio Fognini,f510,fabio-fognini,,13,64 62,2,0,12,6,0,0,2018-410-sl28-f510,/en/scores/2018/410/MS026/match-stats?isLive=False
2018-410,Round of 32,5,12,Milos Raonic,r975,milos-raonic,Marco Cecchinato,cf01,marco-cecchinato,14,Q,76(5) 62,2,0,13,8,1,0,2018-410-r975-cf01,/en/scores/2018/410/MS030/match-stats?isLive=False
2018-410,Round of 32,5,13,Philipp Kohlschreiber,k435,philipp-kohlschreiber,Albert Ramos-Vinolas,r772,albert-ramos-vinolas,,15,64 62,2,0,12,6,0,0,2018-410-k435-r772,/en/scores/2018/410/MS021/match-stats?isLive=False
2018-410,Round of 32,5,14,Karen Khachanov,ke29,karen-khachanov,Gilles Simon,sd32,gilles-simon,,WC,62 62,2,0,12,4,0,0,2018-410-ke29-sd32,/en/scores/2018/410/MS017/match-stats?isLive=False
2018-410,Round of 32,5,15,Kei Nishikori,n552,kei-nishikori,Daniil Medvedev,mm58,daniil-medvedev,,,75 62,2,0,13,7,0,0,2018-410-n552-mm58,/en/scores/2018/410/MS029/match-stats?isLive=False
2018-410,Round of 32,5,16,Andreas Seppi,sa93,andreas-seppi,Guillermo Garcia-Lopez,g476,guillermo-garcia-lopez,Q,LL,46 63 75,2,1,17,14,0,0,2018-410-sa93-g476,/en/scores/2018/410/MS028/match-stats?isLive=False
2018-410,Round of 64,6,1,Novak Djokovic,d643,novak-djokovic,Dusan Lajovic,l987,dusan-lajovic,9,Q,60 61,2,0,12,1,0,0,2018-410-d643-l987,/en/scores/2018/410/MS036/match-stats?isLive=False
2018-410,Round of 64,6,2,Diego Schwartzman,sm37,diego-schwartzman,Guido Pella,pc11,guido-pella,10,,06 62 63,2,1,12,11,0,0,2018-410-sm37-pc11,/en/scores/2018/410/MS051/match-stats?isLive=False
2018-410,Round of 64,6,3,Roberto Bautista Agut,bd06,roberto-bautista-agut,Peter Gojowczyk,g967,peter-gojowczyk,11,,64 63,2,0,12,7,0,0,2018-410-bd06-g967,/en/scores/2018/410/MS044/match-stats?isLive=False
2018-410,Round of 64,6,4,Kei Nishikori,n552,kei-nishikori,Tomas Berdych,ba47,tomas-berdych,,12,46 62 61,2,1,16,9,0,0,2018-410-n552-ba47,/en/scores/2018/410/MS059/match-stats?isLive=False
2018-410,Round of 64,6,5,Fabio Fognini,f510,fabio-fognini,Ilya Ivashka,i305,ilya-ivashka,13,Q,64 75,2,0,13,9,0,0,2018-410-f510-i305,/en/scores/2018/410/MS052/match-stats?isLive=False
2018-410,Round of 64,6,6,Milos Raonic,r975,milos-raonic,Lucas Catarina,cn78,lucas-catarina,14,WC,36 62 63,2,1,15,11,0,0,2018-410-r975-cn78,/en/scores/2018/410/MS060/match-stats?isLive=False
2018-410,Round of 64,6,7,Albert Ramos-Vinolas,r772,albert-ramos-vinolas,Jared Donaldson,dc58,jared-donaldson,15,,63 63,2,0,12,6,0,0,2018-410-r772-dc58,/en/scores/2018/410/MS043/match-stats?isLive=False
2018-410,Round of 64,6,8,Gilles Simon,sd32,gilles-simon,Adrian Mannarino,me82,adrian-mannarino,WC,16,63 46 62,2,1,16,11,0,0,2018-410-sd32-me82,/en/scores/2018/410/MS035/match-stats?isLive=False
2018-410,Round of 64,6,9,Aljaz Bedene,bh09,aljaz-bedene,Mirza Basic,be67,mirza-basic,,LL,64 76(3),2,0,13,10,1,0,2018-410-bh09-be67,/en/scores/2018/410/MS033/match-stats?isLive=False
2018-410,Round of 64,6,10,Marco Cecchinato,cf01,marco-cecchinato,Damir Dzumhur,d923,damir-dzumhur,Q,,63 62,2,0,12,5,0,0,2018-410-cf01-d923,/en/scores/2018/410/MS061/match-stats?isLive=False
2018-410,Round of 64,6,11,Borna Coric,cg80,borna-coric,Julien Benneteau,b747,julien-benneteau,,,62 63,2,0,12,5,0,0,2018-410-cg80-b747,/en/scores/2018/410/MS037/match-stats?isLive=False
2018-410,Round of 64,6,12,Richard Gasquet,g628,richard-gasquet,Jeremy Chardy,ca12,jeremy-chardy,,Q,64 76(5),2,0,13,10,1,0,2018-410-g628-ca12,/en/scores/2018/410/MS050/match-stats?isLive=False
2018-410,Round of 64,6,13,Pierre-Hugues Herbert,h996,pierre-hugues-herbert,Paolo Lorenzi,l503,paolo-lorenzi,Q,,76(7) 64,2,0,13,10,1,0,2018-410-h996-l503,/en/scores/2018/410/MS041/match-stats?isLive=False
2018-410,Round of 64,6,14,Karen Khachanov,ke29,karen-khachanov,Thanasi Kokkinakis,kd46,thanasi-kokkinakis,,WC,75 64,2,0,13,9,0,0,2018-410-ke29-kd46,/en/scores/2018/410/MS034/match-stats?isLive=False
2018-410,Round of 64,6,15,Philipp Kohlschreiber,k435,philipp-kohlschreiber,Tennys Sandgren,sl08,tennys-sandgren,,,62 62,2,0,12,4,0,0,2018-410-k435-sl08,/en/scores/2018/410/MS042/match-stats?isLive=False
2018-410,Round of 64,6,16,Feliciano Lopez,l397,feliciano-lopez,Benoit Paire,pd31,benoit-paire,,,57 76(5) 64,2,1,18,17,1,0,2018-410-l397-pd31,/en/scores/2018/410/MS045/match-stats?isLive=False
2018-410,Round of 64,6,17,Daniil Medvedev,mm58,daniil-medvedev,Marton Fucsovics,f724,marton-fucsovics,,,67(4) 62 75,2,1,19,14,0,1,2018-410-mm58-f724,/en/scores/2018/410/MS058/match-stats?isLive=False
2018-410,Round of 64,6,18,Gilles Muller,ma30,gilles-muller,Florian Mayer,mb02,florian-mayer,,LL,75 64,2,0,13,9,0,0,2018-410-ma30-mb02,/en/scores/2018/410/MS054/match-stats?isLive=False
2018-410,Round of 64,6,19,Andrey Rublev,re44,andrey-rublev,Robin Haase,h756,robin-haase,,,76(7) 26 75,2,1,16,17,1,0,2018-410-re44-h756,/en/scores/2018/410/MS038/match-stats?isLive=False
2018-410,Round of 64,6,20,Andreas Seppi,sa93,andreas-seppi,Kyle Edmund,e831,kyle-edmund,Q,,63 57 62,2,1,17,12,0,0,2018-410-sa93-e831,/en/scores/2018/410/MS057/match-stats?isLive=False
2018-410,Round of 64,6,21,Jan-Lennard Struff,sl28,jan-lennard-struff,Yuichi Sugita,se73,yuichi-sugita,,,63 62,2,0,12,5,0,0,2018-410-sl28-se73,/en/scores/2018/410/MS053/match-stats?isLive=False
2018-410,Round of 64,6,22,Stefanos Tsitsipas,te51,stefanos-tsitsipas,Denis Shapovalov,su55,denis-shapovalov,Q,,63 64,2,0,12,7,0,0,2018-410-te51-su55,/en/scores/2018/410/MS046/match-stats?isLive=False
2018-410,Round of 64,6,23,Fernando Verdasco,v306,fernando-verdasco,Pablo Cuevas,c882,pablo-cuevas,,,57 76(4) 61,2,1,18,14,1,0,2018-410-v306-c882,/en/scores/2018/410/MS062/match-stats?isLive=False
2018-410,Round of 64,6,24,Mischa Zverev,z168,mischa-zverev,Felix Auger-Aliassime,ag37,felix-auger-aliassime,,WC,62 67(4) 61,2,1,18,10,0,1,2018-410-z168-ag37,/en/scores/2018/410/MS049/match-stats?isLive=False
2018-410,2nd Round Qualifying,7,1,Andreas Seppi,sa93,andreas-seppi,Marcel Granollers,g710,marcel-granollers,1,,63 63,2,0,12,6,0,0,2018-410-sa93-g710,/en/scores/2018/410/QS008/match-stats?isLive=False
2018-410,2nd Round Qualifying,7,2,Marco Cecchinato,cf01,marco-cecchinato,Guillermo Garcia-Lopez,g476,guillermo-garcia-lopez,,2,64 62,2,0,12,6,0,0,2018-410-cf01-g476,/en/scores/2018/410/QS009/match-stats?isLive=False
2018-410,2nd Round Qualifying,7,3,Stefanos Tsitsipas,te51,stefanos-tsitsipas,Mirza Basic,be67,mirza-basic,4,14,61 64,2,0,12,5,0,0,2018-410-te51-be67,/en/scores/2018/410/QS011/match-stats?isLive=False
2018-410,2nd Round Qualifying,7,4,Ilya Ivashka,i305,ilya-ivashka,Florian Mayer,mb02,florian-mayer,,6,75 60,2,0,13,5,0,0,2018-410-i305-mb02,/en/scores/2018/410/QS013/match-stats?isLive=False
2018-410,2nd Round Qualifying,7,5,Pierre-Hugues Herbert,h996,pierre-hugues-herbert,Andrej Martin,mf35,andrej-martin,9,,63 63,2,0,12,6,0,0,2018-410-h996-mf35,/en/scores/2018/410/QS012/match-stats?isLive=False
2018-410,2nd Round Qualifying,7,6,Jeremy Chardy,ca12,jeremy-chardy,Nicolas Mahut,m873,nicolas-mahut,10,,64 61,2,0,12,5,0,0,2018-410-ca12-m873,/en/scores/2018/410/QS014/match-stats?isLive=False
